,Datetime,Open,High,Low,Close,Volume
33,2025-04-25 07:00:00,1776.96,1781.88,1770.29,1777.18,22421.1221
34,2025-04-25 08:00:00,1777.17,1778.8,1772.5,1775.19,15888.4639
35,2025-04-25 09:00:00,1775.18,1793.29,1764.29,1788.11,30308.2849
36,2025-04-25 10:00:00,1788.1,1791.79,1769.07,1771.6,27845.7896
37,2025-04-25 11:00:00,1771.61,1790.49,1771.61,1790.49,20020.0098
38,2025-04-25 12:00:00,1790.49,1802.7,1770.92,1773.1,43324.8466
39,2025-04-25 13:00:00,1773.11,1779.43,1757.25,1769.11,36095.961
40,2025-04-25 14:00:00,1769.1,1813.7,1768.47,1808.34,71504.1276
41,2025-04-25 15:00:00,1808.34,1827.32,1801.2,1806.48,74586.911
42,2025-04-25 16:00:00,1806.48,1809.23,1788.11,1801.75,24263.6719
43,2025-04-25 17:00:00,1801.75,1810.89,1782.4,1785.82,29884.8449
44,2025-04-25 18:00:00,1785.83,1803.0,1785.83,1796.4,10180.3358
