Symbol,Value,TradingDate,Time,Open,High,Low,Close,Volume
VCB,56200,02/06/2025,09:37:59,56200,56200,56100,56200,31400
VCB,56200,02/06/2025,09:38:50,56200,56200,56100,56200,45900
VCB,56200,02/06/2025,09:38:50,56200,56200,56100,56200,45900
VCB,56200,02/06/2025,09:38:50,56200,56200,56100,56200,45900
VCB,56200,02/06/2025,09:39:57,56200,56200,56200,56200,16800
VCB,56200,02/06/2025,09:39:57,56200,56200,56200,56200,16800
VCB,56200,02/06/2025,09:39:57,56200,56200,56200,56200,16800
VCB,56200,02/06/2025,09:40:58,56200,56200,56100,56200,14200
VCB,56200,02/06/2025,09:40:58,56200,56200,56100,56200,14200
VCB,56200,02/06/2025,09:40:58,56200,56200,56100,56200,14200
VCB,56200,02/06/2025,09:41:37,56200,56200,56100,56200,13300
VCB,56200,02/06/2025,09:41:37,56200,56200,56100,56200,13300
VCB,56200,02/06/2025,09:41:37,56200,56200,56100,56200,13300
VCB,56200,02/06/2025,09:42:16,56300,56300,56200,56200,2300
VCB,56200,02/06/2025,09:42:16,56300,56300,56200,56200,2300
VCB,56200,02/06/2025,09:42:16,56300,56300,56200,56200,2300
VCB,56300,02/06/2025,09:43:48,56200,56300,56200,56300,7900
VCB,56300,02/06/2025,09:43:48,56200,56300,56200,56300,7900
VCB,56300,02/06/2025,09:43:48,56200,56300,56200,56300,7900
VCB,56200,02/06/2025,09:44:49,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,09:44:49,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,09:44:49,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,09:45:54,56200,56300,56200,56200,3500
VCB,56200,02/06/2025,09:45:54,56200,56300,56200,56200,3500
VCB,56200,02/06/2025,09:45:54,56200,56300,56200,56200,3500
VCB,56200,02/06/2025,09:46:51,56300,56300,56200,56200,2700
VCB,56200,02/06/2025,09:46:51,56300,56300,56200,56200,2700
VCB,56200,02/06/2025,09:46:51,56300,56300,56200,56200,2700
VCB,56300,02/06/2025,09:47:59,56300,56300,56200,56300,2700
VCB,56300,02/06/2025,09:47:59,56300,56300,56200,56300,2700
VCB,56300,02/06/2025,09:47:59,56300,56300,56200,56300,2700
VCB,56300,02/06/2025,09:48:59,56200,56300,56200,56300,10100
VCB,56300,02/06/2025,09:48:59,56200,56300,56200,56300,10100
VCB,56300,02/06/2025,09:48:59,56200,56300,56200,56300,10100
VCB,56300,02/06/2025,09:49:56,56200,56300,56200,56300,12800
VCB,56300,02/06/2025,09:49:56,56200,56300,56200,56300,12800
VCB,56300,02/06/2025,09:49:56,56200,56300,56200,56300,12800
VCB,56300,02/06/2025,09:50:55,56300,56300,56200,56300,16700
VCB,56300,02/06/2025,09:50:55,56300,56300,56200,56300,16700
VCB,56300,02/06/2025,09:50:55,56300,56300,56200,56300,16700
VCB,56400,02/06/2025,09:51:55,56300,56400,56200,56400,16000
VCB,56400,02/06/2025,09:51:55,56300,56400,56200,56400,16000
VCB,56400,02/06/2025,09:51:55,56300,56400,56200,56400,16000
VCB,56300,02/06/2025,09:52:54,56400,56400,56300,56300,3500
VCB,56300,02/06/2025,09:52:54,56400,56400,56300,56300,3500
VCB,56300,02/06/2025,09:52:54,56400,56400,56300,56300,3500
VCB,56300,02/06/2025,09:53:57,56300,56400,56300,56300,4800
VCB,56300,02/06/2025,09:53:57,56300,56400,56300,56300,4800
VCB,56300,02/06/2025,09:53:57,56300,56400,56300,56300,4800
VCB,56300,02/06/2025,09:54:59,56300,56300,56300,56300,1600
VCB,56300,02/06/2025,09:54:59,56300,56300,56300,56300,1600
VCB,56300,02/06/2025,09:54:59,56300,56300,56300,56300,1600
VCB,56400,02/06/2025,09:55:59,56300,56400,56300,56400,5400
VCB,56400,02/06/2025,09:55:59,56300,56400,56300,56400,5400
VCB,56400,02/06/2025,09:55:59,56300,56400,56300,56400,5400
VCB,56400,02/06/2025,09:56:59,56300,56400,56300,56400,9400
VCB,56400,02/06/2025,09:56:59,56300,56400,56300,56400,9400
VCB,56400,02/06/2025,09:56:59,56300,56400,56300,56400,9400
VCB,56400,02/06/2025,09:57:58,56400,56400,56300,56400,2600
VCB,56400,02/06/2025,09:57:58,56400,56400,56300,56400,2600
VCB,56400,02/06/2025,09:57:58,56400,56400,56300,56400,2600
VCB,56300,02/06/2025,09:58:07,56300,56300,56300,56300,1500
VCB,56300,02/06/2025,09:58:07,56300,56300,56300,56300,1500
VCB,56300,02/06/2025,09:58:07,56300,56300,56300,56300,1500
VCB,56400,02/06/2025,09:59:38,56300,56400,56300,56400,11800
VCB,56400,02/06/2025,09:59:38,56300,56400,56300,56400,11800
VCB,56400,02/06/2025,09:59:38,56300,56400,56300,56400,11800
VCB,56400,02/06/2025,10:00:57,56400,56400,56300,56400,3400
VCB,56400,02/06/2025,10:00:57,56400,56400,56300,56400,3400
VCB,56400,02/06/2025,10:00:57,56400,56400,56300,56400,3400
VCB,56400,02/06/2025,10:01:42,56300,56400,56300,56400,1700
VCB,56400,02/06/2025,10:01:42,56300,56400,56300,56400,1700
VCB,56400,02/06/2025,10:01:42,56300,56400,56300,56400,1700
VCB,56300,02/06/2025,10:02:55,56400,56400,56300,56300,68200
VCB,56300,02/06/2025,10:02:55,56400,56400,56300,56300,68200
VCB,56300,02/06/2025,10:02:55,56400,56400,56300,56300,68200
VCB,56300,02/06/2025,10:03:49,56300,56300,56300,56300,79500
VCB,56300,02/06/2025,10:03:49,56300,56300,56300,56300,79500
VCB,56300,02/06/2025,10:03:49,56300,56300,56300,56300,79500
VCB,56200,02/06/2025,10:04:48,56300,56300,56200,56200,2000
VCB,56200,02/06/2025,10:04:48,56300,56300,56200,56200,2000
VCB,56200,02/06/2025,10:04:48,56300,56300,56200,56200,2000
VCB,56300,02/06/2025,10:05:58,56200,56300,56200,56300,9400
VCB,56300,02/06/2025,10:05:58,56200,56300,56200,56300,9400
VCB,56300,02/06/2025,10:05:58,56200,56300,56200,56300,9400
VCB,56300,02/06/2025,10:06:58,56200,56300,56200,56300,2900
VCB,56300,02/06/2025,10:06:58,56200,56300,56200,56300,2900
VCB,56300,02/06/2025,10:06:58,56200,56300,56200,56300,2900
VCB,56200,02/06/2025,10:07:59,56200,56200,56200,56200,6800
VCB,56200,02/06/2025,10:07:59,56200,56200,56200,56200,6800
VCB,56200,02/06/2025,10:07:59,56200,56200,56200,56200,6800
VCB,56300,02/06/2025,10:08:36,56200,56300,56200,56300,11700
VCB,56300,02/06/2025,10:08:36,56200,56300,56200,56300,11700
VCB,56300,02/06/2025,10:08:36,56200,56300,56200,56300,11700
VCB,56200,02/06/2025,10:09:37,56200,56300,56200,56200,2900
VCB,56200,02/06/2025,10:09:37,56200,56300,56200,56200,2900
VCB,56200,02/06/2025,10:09:37,56200,56300,56200,56200,2900
VCB,56200,02/06/2025,10:10:57,56200,56200,56200,56200,41900
VCB,56200,02/06/2025,10:10:57,56200,56200,56200,56200,41900
VCB,56200,02/06/2025,10:10:57,56200,56200,56200,56200,41900
VCB,56200,02/06/2025,10:11:53,56200,56200,56200,56200,21000
VCB,56200,02/06/2025,10:11:53,56200,56200,56200,56200,21000
VCB,56200,02/06/2025,10:11:53,56200,56200,56200,56200,21000
VCB,56200,02/06/2025,10:12:52,56200,56200,56200,56200,3800
VCB,56200,02/06/2025,10:12:52,56200,56200,56200,56200,3800
VCB,56200,02/06/2025,10:12:52,56200,56200,56200,56200,3800
VCB,56100,02/06/2025,10:13:48,56300,56300,56100,56100,51500
VCB,56100,02/06/2025,10:13:48,56300,56300,56100,56100,51500
VCB,56100,02/06/2025,10:13:48,56300,56300,56100,56100,51500
VCB,56200,02/06/2025,10:14:58,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:14:58,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:14:58,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:15:56,56100,56200,56100,56200,9400
VCB,56200,02/06/2025,10:15:56,56100,56200,56100,56200,9400
VCB,56200,02/06/2025,10:15:56,56100,56200,56100,56200,9400
VCB,56100,02/06/2025,10:16:56,56200,56200,56100,56100,4700
VCB,56100,02/06/2025,10:16:56,56200,56200,56100,56100,4700
VCB,56100,02/06/2025,10:16:56,56200,56200,56100,56100,4700
VCB,56100,02/06/2025,10:17:58,56200,56200,56100,56100,2700
VCB,56100,02/06/2025,10:17:58,56200,56200,56100,56100,2700
VCB,56100,02/06/2025,10:17:58,56200,56200,56100,56100,2700
VCB,56200,02/06/2025,10:18:56,56100,56200,56100,56200,8400
VCB,56200,02/06/2025,10:18:56,56100,56200,56100,56200,8400
VCB,56200,02/06/2025,10:18:56,56100,56200,56100,56200,8400
VCB,56200,02/06/2025,10:19:58,56100,56200,56100,56200,8000
VCB,56200,02/06/2025,10:19:58,56100,56200,56100,56200,8000
VCB,56200,02/06/2025,10:19:58,56100,56200,56100,56200,8000
VCB,56200,02/06/2025,10:20:42,56200,56200,56100,56200,22300
VCB,56200,02/06/2025,10:20:42,56200,56200,56100,56200,22300
VCB,56200,02/06/2025,10:20:42,56200,56200,56100,56200,22300
VCB,56200,02/06/2025,10:21:59,56200,56200,56100,56200,27100
VCB,56200,02/06/2025,10:21:59,56200,56200,56100,56200,27100
VCB,56200,02/06/2025,10:21:59,56200,56200,56100,56200,27100
VCB,56200,02/06/2025,10:22:54,56200,56200,56100,56200,18000
VCB,56200,02/06/2025,10:22:54,56200,56200,56100,56200,18000
VCB,56200,02/06/2025,10:22:54,56200,56200,56100,56200,18000
VCB,56200,02/06/2025,10:23:54,56200,56200,56100,56200,9600
VCB,56200,02/06/2025,10:23:54,56200,56200,56100,56200,9600
VCB,56200,02/06/2025,10:23:54,56200,56200,56100,56200,9600
VCB,56200,02/06/2025,10:24:59,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:24:59,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:24:59,56200,56200,56100,56200,16700
VCB,56200,02/06/2025,10:25:56,56200,56200,56100,56200,13500
VCB,56200,02/06/2025,10:25:56,56200,56200,56100,56200,13500
VCB,56200,02/06/2025,10:25:56,56200,56200,56100,56200,13500
VCB,56200,02/06/2025,10:26:57,56200,56200,56100,56200,8300
VCB,56200,02/06/2025,10:26:57,56200,56200,56100,56200,8300
VCB,56200,02/06/2025,10:26:57,56200,56200,56100,56200,8300
VCB,56100,02/06/2025,10:27:56,56200,56200,56100,56100,16000
VCB,56100,02/06/2025,10:27:56,56200,56200,56100,56100,16000
VCB,56100,02/06/2025,10:27:56,56200,56200,56100,56100,16000
VCB,56200,02/06/2025,10:28:57,56200,56200,56100,56200,10400
VCB,56200,02/06/2025,10:28:57,56200,56200,56100,56200,10400
VCB,56200,02/06/2025,10:28:57,56200,56200,56100,56200,10400
VCB,56300,02/06/2025,10:29:54,56200,56300,56200,56300,5100
VCB,56300,02/06/2025,10:29:54,56200,56300,56200,56300,5100
VCB,56300,02/06/2025,10:29:54,56200,56300,56200,56300,5100
VCB,56200,02/06/2025,10:30:55,56300,56300,56200,56200,1700
VCB,56200,02/06/2025,10:30:55,56300,56300,56200,56200,1700
VCB,56200,02/06/2025,10:30:55,56300,56300,56200,56200,1700
VCB,56200,02/06/2025,10:31:59,56200,56300,56200,56200,10100
VCB,56200,02/06/2025,10:31:59,56200,56300,56200,56200,10100
VCB,56200,02/06/2025,10:31:59,56200,56300,56200,56200,10100
VCB,56200,02/06/2025,10:32:58,56200,56200,56100,56200,17800
VCB,56200,02/06/2025,10:32:58,56200,56200,56100,56200,17800
VCB,56200,02/06/2025,10:32:58,56200,56200,56100,56200,17800
VCB,56200,02/06/2025,10:33:57,56100,56200,56100,56200,15200
VCB,56200,02/06/2025,10:33:57,56100,56200,56100,56200,15200
VCB,56200,02/06/2025,10:33:57,56100,56200,56100,56200,15200
VCB,56200,02/06/2025,10:34:51,56100,56200,56100,56200,17500
VCB,56200,02/06/2025,10:34:51,56100,56200,56100,56200,17500
VCB,56200,02/06/2025,10:34:51,56100,56200,56100,56200,17500
VCB,56200,02/06/2025,10:35:44,56200,56200,56200,56200,4900
VCB,56200,02/06/2025,10:35:44,56200,56200,56200,56200,4900
VCB,56200,02/06/2025,10:35:44,56200,56200,56200,56200,4900
VCB,56300,02/06/2025,10:36:51,56200,56300,56200,56300,8900
VCB,56300,02/06/2025,10:36:51,56200,56300,56200,56300,8900
VCB,56300,02/06/2025,10:36:51,56200,56300,56200,56300,8900
VCB,56200,02/06/2025,10:37:41,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,10:37:41,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,10:37:41,56300,56300,56200,56200,2900
VCB,56200,02/06/2025,10:38:46,56200,56300,56200,56200,11100
VCB,56200,02/06/2025,10:38:46,56200,56300,56200,56200,11100
VCB,56200,02/06/2025,10:38:46,56200,56300,56200,56200,11100
VCB,56300,02/06/2025,10:39:49,56200,56300,56200,56300,19400
VCB,56300,02/06/2025,10:39:49,56200,56300,56200,56300,19400
VCB,56300,02/06/2025,10:39:49,56200,56300,56200,56300,19400
VCB,56200,02/06/2025,10:40:52,56300,56300,56100,56200,18600
VCB,56200,02/06/2025,10:40:52,56300,56300,56100,56200,18600
VCB,56200,02/06/2025,10:40:52,56300,56300,56100,56200,18600
VCB,56200,02/06/2025,10:41:58,56200,56300,56200,56200,15000
VCB,56200,02/06/2025,10:41:58,56200,56300,56200,56200,15000
VCB,56200,02/06/2025,10:41:58,56200,56300,56200,56200,15000
VCB,56300,02/06/2025,10:42:49,56200,56300,56200,56300,12600
VCB,56300,02/06/2025,10:42:49,56200,56300,56200,56300,12600
VCB,56300,02/06/2025,10:42:49,56200,56300,56200,56300,12600
VCB,56200,02/06/2025,10:43:46,56200,56200,56200,56200,6000
VCB,56200,02/06/2025,10:43:46,56200,56200,56200,56200,6000
VCB,56200,02/06/2025,10:43:46,56200,56200,56200,56200,6000
VCB,56200,02/06/2025,10:44:47,56200,56200,56100,56200,5000
VCB,56200,02/06/2025,10:44:47,56200,56200,56100,56200,5000
VCB,56200,02/06/2025,10:44:47,56200,56200,56100,56200,5000
VCB,56100,02/06/2025,10:45:42,56200,56200,56100,56100,3400
VCB,56100,02/06/2025,10:45:42,56200,56200,56100,56100,3400
VCB,56100,02/06/2025,10:45:42,56200,56200,56100,56100,3400
VCB,56100,02/06/2025,10:46:46,56200,56200,56100,56100,3800
VCB,56100,02/06/2025,10:46:46,56200,56200,56100,56100,3800
VCB,56100,02/06/2025,10:46:46,56200,56200,56100,56100,3800
VCB,56100,02/06/2025,10:47:49,56100,56200,56100,56100,18900
VCB,56100,02/06/2025,10:47:49,56100,56200,56100,56100,18900
VCB,56100,02/06/2025,10:47:49,56100,56200,56100,56100,18900
VCB,56100,02/06/2025,10:48:52,56100,56200,56100,56100,4700
VCB,56100,02/06/2025,10:48:52,56100,56200,56100,56100,4700
VCB,56100,02/06/2025,10:48:52,56100,56200,56100,56100,4700
VCB,56100,02/06/2025,10:49:56,56200,56200,56100,56100,4600
VCB,56100,02/06/2025,10:49:56,56200,56200,56100,56100,4600
VCB,56100,02/06/2025,10:49:56,56200,56200,56100,56100,4600
VCB,56100,02/06/2025,10:50:59,56200,56200,56100,56100,2400
VCB,56100,02/06/2025,10:50:59,56200,56200,56100,56100,2400
VCB,56100,02/06/2025,10:50:59,56200,56200,56100,56100,2400
VCB,56200,02/06/2025,10:51:55,56200,56200,56200,56200,7300
VCB,56200,02/06/2025,10:51:55,56200,56200,56200,56200,7300
VCB,56200,02/06/2025,10:51:55,56200,56200,56200,56200,7300
VCB,56200,02/06/2025,10:52:58,56100,56200,56100,56200,5400
VCB,56200,02/06/2025,10:52:58,56100,56200,56100,56200,5400
VCB,56200,02/06/2025,10:52:58,56100,56200,56100,56200,5400
VCB,56200,02/06/2025,10:53:59,56200,56200,56100,56200,7500
VCB,56200,02/06/2025,10:53:59,56200,56200,56100,56200,7500
VCB,56200,02/06/2025,10:53:59,56200,56200,56100,56200,7500
VCB,56200,02/06/2025,10:54:56,56100,56200,56100,56200,8400
VCB,56200,02/06/2025,10:54:56,56100,56200,56100,56200,8400
VCB,56200,02/06/2025,10:54:56,56100,56200,56100,56200,8400
VCB,56100,02/06/2025,10:55:13,56200,56200,56100,56100,4500
VCB,56100,02/06/2025,10:55:13,56200,56200,56100,56100,4500
VCB,56100,02/06/2025,10:55:13,56200,56200,56100,56100,4500
VCB,56100,02/06/2025,10:56:16,56100,56100,56100,56100,2700
VCB,56100,02/06/2025,10:56:16,56100,56100,56100,56100,2700
VCB,56100,02/06/2025,10:56:16,56100,56100,56100,56100,2700
VCB,56200,02/06/2025,10:57:53,56200,56200,56100,56200,10800
VCB,56200,02/06/2025,10:57:53,56200,56200,56100,56200,10800
VCB,56200,02/06/2025,10:57:53,56200,56200,56100,56200,10800
VCB,56200,02/06/2025,10:58:24,56200,56200,56100,56200,3000
VCB,56200,02/06/2025,10:58:24,56200,56200,56100,56200,3000
VCB,56200,02/06/2025,10:58:24,56200,56200,56100,56200,3000
VCB,56200,02/06/2025,10:59:38,56200,56200,56100,56200,2100
VCB,56200,02/06/2025,10:59:38,56200,56200,56100,56200,2100
VCB,56200,02/06/2025,10:59:38,56200,56200,56100,56200,2100
VCB,56200,02/06/2025,11:00:50,56200,56200,56100,56200,4900
VCB,56200,02/06/2025,11:00:50,56200,56200,56100,56200,4900
VCB,56200,02/06/2025,11:00:50,56200,56200,56100,56200,4900
VCB,56200,02/06/2025,11:01:51,56200,56200,56100,56200,11100
VCB,56200,02/06/2025,11:01:51,56200,56200,56100,56200,11100
VCB,56200,02/06/2025,11:01:51,56200,56200,56100,56200,11100
VCB,56200,02/06/2025,11:02:47,56200,56200,56100,56200,2700
VCB,56200,02/06/2025,11:02:47,56200,56200,56100,56200,2700
VCB,56200,02/06/2025,11:02:47,56200,56200,56100,56200,2700
VCB,56100,02/06/2025,11:03:41,56200,56200,56100,56100,4200
VCB,56100,02/06/2025,11:03:41,56200,56200,56100,56100,4200
VCB,56100,02/06/2025,11:03:41,56200,56200,56100,56100,4200
VCB,56200,02/06/2025,11:04:57,56100,56200,56100,56200,6700
VCB,56200,02/06/2025,11:04:57,56100,56200,56100,56200,6700
VCB,56200,02/06/2025,11:04:57,56100,56200,56100,56200,6700
VCB,56200,02/06/2025,11:05:52,56200,56200,56100,56200,5900
VCB,56200,02/06/2025,11:05:52,56200,56200,56100,56200,5900
VCB,56200,02/06/2025,11:05:52,56200,56200,56100,56200,5900
VCB,56100,02/06/2025,11:06:53,56100,56200,56100,56100,18000
VCB,56100,02/06/2025,11:06:53,56100,56200,56100,56100,18000
VCB,56100,02/06/2025,11:06:53,56100,56200,56100,56100,18000
VCB,56200,02/06/2025,11:07:55,56200,56200,56100,56200,35800
VCB,56200,02/06/2025,11:07:55,56200,56200,56100,56200,35800
VCB,56200,02/06/2025,11:07:55,56200,56200,56100,56200,35800
VCB,56100,02/06/2025,11:08:57,56200,56200,56100,56100,6700
VCB,56100,02/06/2025,11:08:57,56200,56200,56100,56100,6700
VCB,56100,02/06/2025,11:08:57,56200,56200,56100,56100,6700
VCB,56200,02/06/2025,11:09:53,56200,56200,56100,56200,6100
VCB,56200,02/06/2025,11:09:53,56200,56200,56100,56200,6100
VCB,56200,02/06/2025,11:09:53,56200,56200,56100,56200,6100
VCB,56200,02/06/2025,11:10:57,56100,56200,56100,56200,3500
VCB,56200,02/06/2025,11:10:57,56100,56200,56100,56200,3500
VCB,56200,02/06/2025,11:10:57,56100,56200,56100,56200,3500
VCB,56200,02/06/2025,11:11:45,56200,56200,56100,56200,11800
VCB,56200,02/06/2025,11:11:45,56200,56200,56100,56200,11800
VCB,56200,02/06/2025,11:11:45,56200,56200,56100,56200,11800
VCB,56200,02/06/2025,11:12:47,56200,56200,56100,56200,2700
VCB,56200,02/06/2025,11:12:47,56200,56200,56100,56200,2700
VCB,56200,02/06/2025,11:12:47,56200,56200,56100,56200,2700
VCB,56200,02/06/2025,11:13:57,56200,56200,56100,56200,13600
VCB,56200,02/06/2025,11:13:57,56200,56200,56100,56200,13600
VCB,56200,02/06/2025,11:13:57,56200,56200,56100,56200,13600
VCB,56200,02/06/2025,11:14:53,56100,56200,56100,56200,2400
VCB,56200,02/06/2025,11:14:53,56100,56200,56100,56200,2400
VCB,56200,02/06/2025,11:14:53,56100,56200,56100,56200,2400
VCB,56100,02/06/2025,11:15:56,56100,56200,56100,56100,3500
VCB,56100,02/06/2025,11:15:56,56100,56200,56100,56100,3500
VCB,56100,02/06/2025,11:15:56,56100,56200,56100,56100,3500
VCB,56200,02/06/2025,11:16:40,56200,56200,56100,56200,2800
VCB,56200,02/06/2025,11:16:40,56200,56200,56100,56200,2800
VCB,56200,02/06/2025,11:16:40,56200,56200,56100,56200,2800
VCB,56200,02/06/2025,11:17:57,56200,56200,56100,56200,4300
VCB,56200,02/06/2025,11:17:57,56200,56200,56100,56200,4300
VCB,56200,02/06/2025,11:17:57,56200,56200,56100,56200,4300
VCB,56200,02/06/2025,11:18:55,56200,56200,56100,56200,10000
VCB,56200,02/06/2025,11:18:55,56200,56200,56100,56200,10000
VCB,56200,02/06/2025,11:18:55,56200,56200,56100,56200,10000
VCB,56200,02/06/2025,11:19:58,56200,56200,56100,56200,4200
VCB,56200,02/06/2025,11:19:58,56200,56200,56100,56200,4200
VCB,56200,02/06/2025,11:19:58,56200,56200,56100,56200,4200
VCB,56200,02/06/2025,11:20:55,56200,56200,56100,56200,8900
VCB,56200,02/06/2025,11:20:55,56200,56200,56100,56200,8900
VCB,56200,02/06/2025,11:20:55,56200,56200,56100,56200,8900
VCB,56100,02/06/2025,11:21:59,56200,56200,56100,56100,22500
VCB,56100,02/06/2025,11:21:59,56200,56200,56100,56100,22500
VCB,56100,02/06/2025,11:21:59,56200,56200,56100,56100,22500
VCB,56100,02/06/2025,11:22:52,56200,56200,56100,56100,30100
VCB,56100,02/06/2025,11:22:52,56200,56200,56100,56100,30100
VCB,56100,02/06/2025,11:22:52,56200,56200,56100,56100,30100
VCB,56100,02/06/2025,11:23:43,56100,56200,56100,56100,16200
VCB,56100,02/06/2025,11:23:43,56100,56200,56100,56100,16200
VCB,56100,02/06/2025,11:23:43,56100,56200,56100,56100,16200
VCB,56100,02/06/2025,11:24:58,56200,56200,56100,56100,6400
VCB,56100,02/06/2025,11:24:58,56200,56200,56100,56100,6400
VCB,56100,02/06/2025,11:24:58,56200,56200,56100,56100,6400
VCB,56100,02/06/2025,11:25:56,56100,56100,56100,56100,7700
VCB,56100,02/06/2025,11:25:56,56100,56100,56100,56100,7700
VCB,56100,02/06/2025,11:25:56,56100,56100,56100,56100,7700
VCB,56100,02/06/2025,11:26:53,56100,56200,56100,56100,13400
VCB,56100,02/06/2025,11:26:53,56100,56200,56100,56100,13400
VCB,56100,02/06/2025,11:26:53,56100,56200,56100,56100,13400
VCB,56100,02/06/2025,11:27:57,56200,56200,56100,56100,13900
VCB,56100,02/06/2025,11:27:57,56200,56200,56100,56100,13900
VCB,56100,02/06/2025,11:27:57,56200,56200,56100,56100,13900
VCB,56200,02/06/2025,11:28:31,56200,56200,56100,56200,3100
VCB,56200,02/06/2025,11:28:31,56200,56200,56100,56200,3100
