timestamp,open,high,low,close,volume,MA10,MA20
2025-07-22 08:28:00,117584.45,117686.2,117567.76,117678.0,9.50808,117730.64599999992,117720.74550000008
2025-07-22 08:29:00,117678.35,117717.64,117647.13,117707.51,10.25474,117720.45599999993,117722.70850000007
2025-07-22 08:30:00,117707.52,117795.44,117691.53,117795.44,16.823,117705.30999999994,117734.77700000007
2025-07-22 08:31:00,117795.44,117907.98,117784.42,117907.97,10.23517,117707.97199999992,117747.44750000008
2025-07-22 08:32:00,117907.97,117977.75,117889.22,117977.75,13.02852,117720.64699999992,117757.92600000006
2025-07-22 08:33:00,117977.75,118055.74,117977.75,118000.01,20.75058,117747.94199999992,117773.76450000005
2025-07-22 08:34:00,118000.0,118004.9,117955.89,117955.9,7.06268,117774.11199999992,117787.22700000004
2025-07-22 08:35:00,117955.9,118016.32,117955.9,118000.0,13.55375,117818.36899999992,117794.01550000005
2025-07-22 08:36:00,118000.01,118095.47,118000.0,118092.54,12.95068,117869.95699999994,117808.05950000005
2025-07-22 08:37:00,118092.54,118114.87,118066.26,118074.94,11.96424,117919.00599999994,117829.48600000003
2025-07-22 08:38:00,118074.94,118149.99,118064.32,118149.99,5.6054,117966.20499999993,117848.42550000004
2025-07-22 08:39:00,118149.99,118156.0,118120.0,118143.39,7.2344,118009.79299999992,117865.12450000003
2025-07-22 08:40:00,118143.39,118147.19,118110.0,118144.0,8.13546,118044.64899999993,117874.97950000004
2025-07-22 08:41:00,118143.99,118179.02,118143.99,118179.02,5.60523,118071.75399999993,117889.86300000004
2025-07-22 08:42:00,118179.01,118208.08,118110.0,118110.01,10.15459,118084.97999999994,117902.81350000002
2025-07-22 08:43:00,118110.0,118129.54,118081.14,118119.66,14.43692,118096.94499999992,117922.44350000002
2025-07-22 08:44:00,118119.66,118119.67,118089.24,118099.99,5.21144,118111.35399999993,117942.73300000004
2025-07-22 08:45:00,118100.0,118119.66,118070.0,118070.0,8.67968,118118.35399999993,117968.36150000003
2025-07-22 08:46:00,118070.0,118070.0,118033.22,118064.1,15.87055,118115.50999999994,117992.73350000002
2025-07-22 08:47:00,118064.1,118075.97,118043.39,118060.18,9.89174,118114.03399999994,118016.52000000002
2025-07-22 08:48:00,118060.18,118077.74,118048.86,118072.94,9.8158,118106.32899999994,118036.26700000002
2025-07-22 08:49:00,118072.94,118088.0,118064.0,118087.99,2.67562,118100.78899999995,118055.29100000004
2025-07-22 08:50:00,118088.0,118148.0,118087.99,118148.0,5.13714,118101.18899999994,118072.91900000004
2025-07-22 08:51:00,118148.0,118229.34,118148.0,118229.34,14.47901,118106.22099999995,118088.98750000002
2025-07-22 08:52:00,118229.33,118270.0,118229.33,118244.38,8.60565,118119.65799999997,118102.31900000002
2025-07-22 08:53:00,118244.38,118270.0,118221.81,118269.99,18.1954,118134.69099999996,118115.81800000004
2025-07-22 08:54:00,118270.0,118306.48,118270.0,118298.46,8.02791,118154.53799999997,118132.94600000004
2025-07-22 08:55:00,118298.47,118345.0,118273.67,118294.75,13.95668,118177.01299999996,118147.68350000004
2025-07-22 08:56:00,118294.74,118306.28,118269.68,118269.69,7.92,118197.57199999996,118156.54100000004
2025-07-22 08:57:00,118269.68,118269.69,118211.0,118243.9,7.17784,118215.94399999994,118164.98900000003
2025-07-22 08:58:00,118243.89,118280.0,118240.0,118280.0,5.26833,118236.64999999995,118171.48950000003
2025-07-22 08:59:00,118279.99,118290.0,118279.99,118289.99,12.45034,118256.84999999995,118178.81950000003
2025-07-22 09:00:00,118290.0,118290.0,118245.94,118245.94,11.52561,118266.64399999994,118183.91650000002
2025-07-22 09:01:00,118245.94,118245.94,118167.48,118167.48,15.10094,118260.45799999994,118183.33950000003
2025-07-22 09:02:00,118167.48,118241.71,118160.0,118236.62,11.08934,118259.68199999994,118189.67000000004
2025-07-22 09:03:00,118236.62,118236.62,118189.76,118189.76,9.66068,118251.65899999994,118193.17500000002
2025-07-22 09:04:00,118189.77,118189.77,118141.7,118179.99,12.42231,118239.81199999995,118197.17500000002
2025-07-22 09:05:00,118179.99,118179.99,118168.61,118168.62,2.94771,118227.19899999994,118202.10600000003
2025-07-22 09:06:00,118168.61,118168.62,118094.01,118095.47,12.2939,118209.77699999993,118203.67450000004
2025-07-22 09:07:00,118095.46,118111.17,118063.33,118063.33,7.24883,118191.71999999994,118203.83200000002
2025-07-22 09:08:00,118063.34,118063.34,118052.08,118052.08,1.09904,118168.92799999996,118202.78900000003
2025-07-22 09:09:00,118052.08,118078.3,118019.42,118034.26,12.69899,118143.35499999995,118200.10250000001
2025-07-22 09:10:00,118034.26,118063.79,118034.25,118047.14,9.84268,118123.47499999995,118195.05950000002
2025-07-22 09:11:00,118047.14,118076.28,118035.4,118061.95,7.03542,118112.92199999995,118186.69000000003
2025-07-22 09:12:00,118061.95,118085.23,118046.63,118064.14,5.96101,118095.67399999996,118177.67800000004
2025-07-22 09:13:00,118064.14,118074.93,118062.01,118062.01,2.39919,118082.89899999995,118167.27900000002
2025-07-22 09:14:00,118062.01,118079.52,118030.37,118030.37,7.26263,118067.93699999996,118153.87450000003
2025-07-22 09:15:00,118030.38,118056.39,118023.41,118023.42,10.60821,118053.41699999994,118140.30800000003
2025-07-22 09:16:00,118023.42,118023.42,117997.76,117997.76,5.94104,118043.64599999995,118126.71150000002
2025-07-22 09:17:00,117997.76,117997.76,117873.42,117884.35,13.55989,118025.74799999995,118108.73400000003
2025-07-22 09:18:00,117884.36,117932.4,117884.35,117891.74,9.04991,118009.71399999995,118089.32100000004
2025-07-22 09:19:00,117891.75,117935.63,117891.74,117910.91,6.67217,117997.37899999993,118070.36700000004
2025-07-22 09:20:00,117910.92,117959.68,117904.72,117959.67,6.93705,117988.63199999994,118056.05350000004
2025-07-22 09:21:00,117959.67,117997.77,117953.66,117968.32,22.74579,117979.26899999994,118046.09550000002
2025-07-22 09:22:00,117968.32,118038.56,117968.32,118022.19,10.24891,117975.07399999995,118035.37400000003
2025-07-22 09:23:00,118022.18,118034.03,117999.33,118024.0,41.30062,117971.27299999996,118027.08600000004
2025-07-22 09:24:00,118024.0,118095.47,118024.0,118095.46,33.56195,117977.78199999993,118022.85950000002
2025-07-22 09:25:00,118095.46,118172.24,118095.46,118172.09,31.29517,117992.64899999995,118023.03300000001
2025-07-22 09:26:00,118172.09,118254.12,118172.09,118254.11,24.45998,118018.28399999996,118030.965
2025-07-22 09:27:00,118254.11,118266.87,118234.2,118260.76,32.83446,118055.92499999996,118040.83649999998
2025-07-22 09:28:00,118260.76,118260.77,118227.32,118227.32,12.29768,118089.48299999996,118049.59849999996
2025-07-22 09:29:00,118227.32,118230.45,118174.35,118217.9,11.88299,118120.18199999996,118058.78049999996
2025-07-22 09:30:00,118217.9,118280.0,118217.9,118242.75,9.88062,118148.48999999996,118068.56099999996
2025-07-22 09:31:00,118242.76,118359.73,118242.75,118359.72,27.73006,118187.62999999996,118083.44949999996
2025-07-22 09:32:00,118359.73,118365.0,118335.62,118335.62,2.68206,118218.97299999995,118097.02349999997
2025-07-22 09:33:00,118335.62,118373.37,118335.62,118373.35,15.95539,118253.90799999997,118112.59049999998
2025-07-22 09:34:00,118373.35,118394.68,118373.35,118373.35,7.30776,118281.69699999997,118129.73949999998
2025-07-22 09:35:00,118373.35,118421.6,118373.35,118421.59,10.32498,118306.64699999997,118149.64799999997
2025-07-22 09:36:00,118421.6,118497.07,118421.59,118450.0,23.33786,118326.23599999996,118172.25999999998
2025-07-22 09:37:00,118450.0,118458.0,118407.52,118447.6,25.02178,118344.91999999997,118200.42249999999
2025-07-22 09:38:00,118447.6,118447.61,118435.53,118443.24,7.28609,118366.51199999996,118227.99749999998
2025-07-22 09:39:00,118443.24,118443.25,118421.78,118430.64,9.9829,118387.78599999996,118253.98399999998
2025-07-22 09:40:00,118430.64,118485.85,118425.13,118485.84,11.85502,118412.09499999997,118280.29249999998
2025-07-22 09:41:00,118485.85,118513.61,118485.84,118488.3,18.86615,118424.95299999998,118306.29149999998
2025-07-22 09:42:00,118488.3,118529.0,118485.84,118510.1,26.09891,118442.40099999998,118330.68699999999
2025-07-22 09:43:00,118510.1,118519.7,118499.08,118513.75,5.58162,118456.44099999996,118355.1745
2025-07-22 09:44:00,118513.76,118560.0,118513.75,118542.36,23.68142,118473.34199999998,118377.51949999998
2025-07-22 09:45:00,118542.35,118600.16,118503.67,118582.49,46.97383,118489.43199999996,118398.0395
2025-07-22 09:46:00,118582.49,118656.0,118582.48,118637.64,19.6605,118508.19599999995,118417.21600000001
2025-07-22 09:47:00,118637.64,118655.44,118498.8,118498.8,31.0946,118513.31599999995,118429.11800000002
2025-07-22 09:48:00,118498.8,118571.06,118450.32,118456.46,19.84586,118514.63799999995,118440.57500000003
2025-07-22 09:49:00,118456.46,118477.52,118432.47,118439.34,13.13091,118515.50799999996,118451.64700000003
2025-07-22 09:50:00,118439.33,118453.76,118421.87,118421.88,7.57391,118509.11199999996,118460.60350000001
2025-07-22 09:51:00,118421.88,118512.22,118421.87,118468.09,13.65557,118507.09099999997,118466.022
2025-07-22 09:52:00,118468.1,118490.15,118422.58,118422.58,10.67332,118498.33899999996,118470.37
2025-07-22 09:53:00,118422.58,118437.65,118380.52,118380.52,9.56825,118485.01599999997,118470.7285
2025-07-22 09:54:00,118380.53,118420.95,118380.53,118404.31,10.88493,118471.21099999997,118472.27649999999
2025-07-22 09:55:00,118404.31,118465.06,118384.61,118465.05,3.55837,118459.46699999998,118474.44949999999
2025-07-22 09:56:00,118465.05,118465.85,118442.47,118465.85,7.82154,118442.28799999999,118475.242
2025-07-22 09:57:00,118465.85,118489.66,118455.38,118458.88,10.52108,118438.296,118475.80599999998
2025-07-22 09:58:00,118458.88,118458.89,118405.36,118417.51,18.92528,118434.401,118474.51949999997
2025-07-22 09:59:00,118417.51,118448.65,118399.09,118399.09,16.37668,118430.376,118472.94199999995
2025-07-22 10:00:00,118399.09,118421.08,118384.35,118388.11,26.75029,118426.999,118468.05549999994
2025-07-22 10:01:00,118388.11,118421.06,118372.36,118421.06,9.96773,118422.296,118464.69349999996
2025-07-22 10:02:00,118421.06,118456.0,118403.68,118434.14,8.44301,118423.45199999998,118460.89549999996
2025-07-22 10:03:00,118434.14,118446.5,118417.71,118446.39,8.93391,118430.03899999996,118457.52749999997
2025-07-22 10:04:00,118446.39,118510.24,118446.39,118509.99,15.49368,118440.60699999996,118455.90899999999
2025-07-22 10:05:00,118509.99,118510.0,118452.42,118489.88,6.41625,118443.08999999994,118451.27849999997
2025-07-22 10:06:00,118489.89,118489.89,118454.71,118482.97,6.24803,118444.80199999994,118443.54499999997
2025-07-22 10:07:00,118482.96,118482.97,118446.39,118468.61,7.40741,118445.77499999994,118442.03549999997
2025-07-22 10:08:00,118468.61,118468.62,118405.28,118421.15,7.55516,118446.13899999992,118440.26999999997
2025-07-22 10:09:00,118421.16,118444.54,118302.01,118335.86,17.64469,118439.81599999992,118435.09599999998
2025-07-22 10:10:00,118335.86,118382.31,118335.85,118364.01,4.3208,118437.40599999992,118432.20249999997
2025-07-22 10:11:00,118364.0,118382.29,118364.0,118364.0,4.63374,118431.69999999991,118426.99799999998
2025-07-22 10:12:00,118364.0,118373.73,118345.25,118372.8,6.45738,118425.56599999992,118424.50899999996
2025-07-22 10:13:00,118372.8,118421.6,118360.0,118421.59,5.38103,118423.08599999994,118426.56249999996
2025-07-22 10:14:00,118421.6,118436.0,118404.41,118436.0,7.63766,118415.68699999995,118428.14699999995
2025-07-22 10:15:00,118436.44,118472.23,118420.0,118458.84,11.54785,118412.58299999994,118427.83649999995
2025-07-22 10:16:00,118458.83,118477.44,118440.01,118450.53,8.24761,118409.33899999995,118427.07049999994
2025-07-22 10:17:00,118450.54,118483.22,118408.44,118408.44,8.10976,118403.32199999993,118424.54849999995
2025-07-22 10:18:00,118408.44,118473.72,118408.44,118473.71,2.8107,118408.57799999994,118427.35849999994
2025-07-22 10:19:00,118473.72,118523.54,118473.71,118523.53,5.47402,118427.34499999993,118433.58049999995
2025-07-22 10:20:00,118523.54,118523.84,118500.0,118523.83,6.08823,118443.32699999993,118440.36649999996
2025-07-22 10:21:00,118523.83,118523.84,118500.87,118500.88,12.84261,118457.01499999994,118444.35749999995
2025-07-22 10:22:00,118500.87,118500.87,118360.0,118400.0,10.96851,118459.73499999994,118442.65049999995
2025-07-22 10:23:00,118400.0,118407.46,118386.83,118406.0,7.16794,118458.17599999993,118440.63099999994
2025-07-22 10:24:00,118405.99,118480.0,118405.99,118480.0,12.70953,118462.57599999993,118439.13149999993
2025-07-22 10:25:00,118480.0,118488.33,118448.57,118448.57,6.39922,118461.54899999993,118437.06599999992
2025-07-22 10:26:00,118448.57,118471.26,118421.88,118471.25,9.4575,118463.62099999993,118436.47999999991
2025-07-22 10:27:00,118471.25,118500.0,118450.3,118499.99,7.2135,118472.77599999993,118438.04899999993
2025-07-22 10:28:00,118499.99,118513.42,118499.99,118503.35,4.40842,118475.73999999995,118442.15899999994
2025-07-22 10:29:00,118503.36,118529.23,118503.36,118523.06,7.39619,118475.69299999994,118451.51899999994
2025-07-22 10:30:00,118523.07,118645.93,118523.07,118615.97,22.27575,118484.90699999993,118464.11699999997
2025-07-22 10:31:00,118615.98,118637.81,118576.28,118628.29,10.11035,118497.64799999996,118477.33149999997
2025-07-22 10:32:00,118628.28,118650.0,118628.28,118649.99,3.87967,118522.64699999995,118491.19099999999
2025-07-22 10:33:00,118649.99,118650.0,118638.14,118638.14,4.63279,118545.86099999995,118502.0185
2025-07-22 10:34:00,118638.14,118650.0,118638.14,118649.99,2.98558,118562.85999999994,118512.71800000002
2025-07-22 10:35:00,118649.99,118699.41,118649.99,118699.41,8.45924,118587.94399999993,118524.74650000004
2025-07-22 10:36:00,118699.4,118699.41,118640.79,118640.8,13.0783,118604.89899999993,118534.26000000004
2025-07-22 10:37:00,118640.8,118677.78,118640.0,118677.77,2.67592,118622.67699999994,118547.72650000003
2025-07-22 10:38:00,118677.78,118728.33,118677.77,118728.33,12.7502,118645.17499999993,118560.45750000005
2025-07-22 10:39:00,118728.32,118737.5,118728.32,118737.5,13.91273,118666.61899999992,118571.15600000005
2025-07-22 10:40:00,118737.49,118737.5,118728.13,118728.14,10.33677,118677.83599999992,118581.37150000005
2025-07-22 10:41:00,118728.13,118728.14,118728.11,118728.13,11.5421,118687.81999999992,118592.73400000005
2025-07-22 10:42:00,118728.13,118728.13,118717.07,118728.13,8.07952,118695.63399999993,118609.14050000005
2025-07-22 10:43:00,118728.13,118728.13,118720.85,118727.99,6.57512,118704.61899999995,118625.24000000006
2025-07-22 10:44:00,118728.0,118728.0,118727.99,118728.0,5.47519,118712.41999999995,118637.64000000006
2025-07-22 10:45:00,118727.99,118765.71,118727.99,118749.04,14.50057,118717.38299999996,118652.66350000007
2025-07-22 10:46:00,118749.05,118787.95,118746.1,118779.1,16.79358,118731.21299999996,118668.05600000007
2025-07-22 10:47:00,118779.1,118779.1,118766.0,118766.0,6.90403,118740.03599999996,118681.35650000007
2025-07-22 10:48:00,118766.0,118766.01,118705.73,118707.08,8.96268,118737.91099999996,118691.54300000006
2025-07-22 10:49:00,118707.09,118717.99,118707.08,118717.99,2.97898,118735.95999999996,118701.28950000007
2025-07-22 10:50:00,118717.98,118746.92,118717.98,118744.84,9.89824,118737.62999999998,118707.73300000005
2025-07-22 10:51:00,118744.84,118763.86,118744.84,118763.86,7.90203,118741.20300000001,118714.51150000005
2025-07-22 10:52:00,118763.86,118763.86,118737.58,118754.0,7.73909,118743.79,118719.71200000003
2025-07-22 10:53:00,118754.0,118754.0,118753.99,118754.0,6.00523,118746.39099999999,118725.50500000003
2025-07-22 10:54:00,118754.0,118858.0,118753.99,118840.01,36.89135,118757.59199999999,118735.00600000001
2025-07-22 10:55:00,118840.0,118933.07,118840.0,118876.84,40.80717,118770.372,118743.87749999999
2025-07-22 10:56:00,118876.83,118931.51,118876.83,118897.33,9.07645,118782.19499999999,118756.704
2025-07-22 10:57:00,118897.33,118906.77,118897.32,118897.34,6.15739,118795.329,118767.6825
2025-07-22 10:58:00,118897.34,118941.17,118897.34,118941.17,18.28012,118818.73799999998,118778.32449999999
2025-07-22 10:59:00,118941.17,118956.0,118939.99,118955.99,14.30613,118842.53799999999,118789.249
2025-07-22 11:00:00,118955.99,118959.96,118936.94,118957.99,21.07131,118863.85299999997,118800.7415
2025-07-22 11:01:00,118957.99,118959.95,118920.19,118950.0,26.39037,118882.46699999998,118811.835
2025-07-22 11:02:00,118950.0,118950.01,118909.23,118936.0,21.76202,118900.66699999997,118822.22850000001
2025-07-22 11:03:00,118935.99,118972.0,118935.99,118971.99,8.01048,118922.46599999997,118834.42850000001
2025-07-22 11:04:00,118971.99,118978.93,118913.43,118913.43,16.21875,118929.80799999996,118843.70000000003
2025-07-22 11:05:00,118913.44,119030.22,118913.43,119017.75,67.32065,118943.89899999995,118857.13550000002
2025-07-22 11:06:00,119017.75,119089.99,119017.75,119089.99,26.88811,118963.16499999995,118872.68000000002
2025-07-22 11:07:00,119089.98,119110.01,119089.98,119093.1,33.96627,118982.74099999995,118889.03500000003
2025-07-22 11:08:00,119093.11,119093.11,119064.96,119080.0,17.12011,118996.62399999995,118907.68100000003
2025-07-22 11:09:00,119080.0,119080.0,118909.23,118909.23,10.80806,118991.94799999995,118917.24300000002
2025-07-22 11:10:00,118909.24,118935.36,118909.23,118919.6,27.9531,118988.10899999997,118925.98100000003
2025-07-22 11:11:00,118919.6,118919.61,118784.0,118819.22,70.02391,118975.03099999996,118928.74900000004
2025-07-22 11:12:00,118819.21,118854.0,118819.21,118854.0,20.39775,118966.83099999996,118933.74900000004
2025-07-22 11:13:00,118854.0,118961.6,118854.0,118961.59,19.75644,118965.79099999997,118944.12850000004
2025-07-22 11:14:00,118961.6,118961.6,118925.73,118925.73,10.54069,118967.02099999998,118948.41450000004
2025-07-22 11:15:00,118925.72,118990.45,118925.72,118990.45,4.96119,118964.29099999997,118954.09500000006
2025-07-22 11:16:00,118990.44,118990.44,118971.37,118976.76,10.29395,118952.96799999996,118958.06650000004
2025-07-22 11:17:00,118976.75,118976.76,118962.96,118962.96,15.19172,118939.95399999995,118961.34750000006
2025-07-22 11:18:00,118962.96,118976.76,118944.69,118976.75,9.52903,118929.62899999996,118963.12650000006
2025-07-22 11:19:00,118976.75,118999.0,118962.98,118998.99,14.13107,118938.60499999995,118965.27650000007
2025-07-22 11:20:00,118998.99,118999.0,118967.61,118973.56,5.47105,118944.00099999996,118966.05500000005
2025-07-22 11:21:00,118973.56,118973.57,118958.56,118958.57,5.97434,118957.93599999996,118966.48350000005
2025-07-22 11:22:00,118958.56,118958.57,118958.56,118958.57,4.93978,118968.39299999997,118967.61200000004
2025-07-22 11:23:00,118958.56,118958.57,118925.03,118938.13,11.2422,118966.04699999998,118965.91900000002
2025-07-22 11:24:00,118938.14,118953.46,118931.03,118953.46,7.99189,118968.81999999998,118967.92050000001
2025-07-22 11:25:00,118953.45,119008.38,118953.45,119008.37,16.17239,118970.61199999996,118967.45150000001
2025-07-22 11:26:00,119008.37,119008.38,118970.0,118970.0,9.55654,118969.93599999996,118961.452
2025-07-22 11:27:00,118970.01,118975.6,118950.16,118950.18,13.14064,118968.65799999997,118954.30600000001
2025-07-22 11:28:00,118950.17,118972.92,118950.17,118972.92,11.91421,118968.27499999995,118948.952
2025-07-22 11:29:00,118972.92,119055.82,118972.91,119055.81,21.87681,118973.95699999997,118956.281
2025-07-22 11:30:00,119055.82,119076.0,119040.76,119070.33,14.30087,118983.63399999996,118963.8175
2025-07-22 11:31:00,119070.34,119070.34,118991.35,119015.84,14.61448,118989.36099999996,118973.64849999998
2025-07-22 11:32:00,119015.84,119033.85,118991.35,118991.35,15.7007,118992.63899999997,118980.51599999999
2025-07-22 11:33:00,118991.36,118996.22,118967.16,118967.17,7.54966,118995.54299999998,118980.795
2025-07-22 11:34:00,118967.16,118995.93,118967.16,118967.17,10.7493,118996.91399999996,118982.867
2025-07-22 11:35:00,118967.16,119010.59,118950.46,119010.59,16.48918,118997.13599999997,118983.87399999998
2025-07-22 11:36:00,119010.58,119015.35,118942.76,118942.76,13.40649,118994.41199999997,118982.17399999997
